,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
61,o,新竹市,大學路56586062號地下2樓,1100112,6900000,240105.47368421056,28.737370681831926,車位,其他,85,0,0,0,坡道平面
62,o,新竹市,崙子段1630地號,1100108,329507,64608.5552,5.100052136748602,土地,其他,,0,0,0,
63,o,新竹市,光復路一段72號3樓之8,1100102,2120000,200407.5134,10.578445708113856,房地(土地+建物),華廈,88,1,0,1,
64,o,新竹市,明湖路198巷1弄15號3樓,1100107,4850000,161511.4706,30.028826943267273,房地(土地+建物),公寓,84,3,2,2,
65,o,新竹市,新竹市新竹市延平路一段261巷5弄2號,1100124,16000000,633295.4118,25.26467064481581,房地(土地+建物),透天厝,67,4,2,2,
66,o,新竹市,東大路二段3號11樓之2,1100104,9100000,197693.4516,46.03086205613095,房地(土地+建物),住宅大樓,82,3,2,2,
67,o,新竹市,關新路19巷2號二樓等,1100115,800000,113894.91817398796,7.024018391917235,車位,其他,97,0,0,0,坡道平面
68,o,新竹市,長春街57號4樓,1100106,5480000,162721.3934,33.67719440878387,房地(土地+建物),公寓,76,3,2,2,
69,o,新竹市,公道五路二段357號,1100107,1200000,161062.11936662605,7.4505414725633745,車位,其他,96,0,0,0,坡道平面
70,o,新竹市,公道五路二段357號,1100107,1200000,161062.11936662605,7.4505414725633745,車位,其他,96,0,0,0,坡道平面
71,o,新竹市,公道五路二段357號,1100106,2400000,175840.4255319149,13.648738580676387,車位,其他,96,0,0,0,坡道平面
72,o,新竹市,公道五路二段357號,1100107,2400000,161062.11936662605,14.901082945126749,車位,其他,96,0,0,0,坡道平面
73,o,新竹市,牛埔東路247號10樓之5,1100107,6500000,132942.747,48.89322769898835,房地(土地+建物)+車位,住宅大樓,85,4,2,2,坡道平面
74,o,新竹市,見樂段773地號,1100112,20338500,20998.441600000002,968.5718772577865,土地,其他,,0,0,0,
75,o,新竹市,明湖路1200巷132弄25號,1100102,7200000,144681.6428,49.76443355673592,房地(土地+建物),透天厝,87,4,2,3,
76,o,新竹市,明湖路1050巷87號4樓,1100101,2700000,90826.855,29.726890796780314,房地(土地+建物),公寓,84,3,2,2,
77,o,新竹市,北門段2025地號,1100125,400000000,533407.359,749.8959158529344,土地,其他,,0,0,0,
78,o,新竹市,大湖路52巷39弄5號,1100110,9000000,163914.7872,54.906577702588145,房地(土地+建物),透天厝,109,4,2,4,
79,o,新竹市,慈雲路135號,1100109,1450000,161068.88440860214,9.002359489382298,車位,其他,103,0,0,0,坡道平面
80,o,新竹市,慈雲路135號,1100109,1350000,149960.68548387097,9.002359489382298,車位,其他,103,0,0,0,坡道平面
81,o,新竹市,中華路五段160巷55弄26號,1100105,14390000,158850.3016,90.58843360735551,房地(土地+建物),透天厝,93,4,2,3,
82,o,新竹市,香檳二街26巷7號,1100105,17000000,219809.2536,77.33978311457221,房地(土地+建物),透天厝,106,4,1,5,
83,o,新竹市,海埔段1132地號,1100108,19380000,16000.072,1211.2445493995276,土地,其他,,0,0,0,
84,o,新竹市,龍山東路292號二十四樓,1100106,39000000,174933.0186,222.94247428026716,房地(土地+建物)+車位,住宅大樓,101,5,3,4,坡道平面
85,o,新竹市,中雅段112地號,1100107,2413951,240001.08000000002,10.058083905289092,土地,其他,,0,0,0,
86,o,新竹市,中雅段112地號,1100107,2413951,240001.08000000002,10.058083905289092,土地,其他,,0,0,0,
87,o,新竹市,中山路269號,1100122,29200000,325518.8202,89.70295475407353,房地(土地+建物)+車位,華廈,84,1,1,2,升降平面
88,o,新竹市,和平段769地號,1100111,13483520,371852.913,36.26035867574338,土地,其他,,0,0,0,
89,o,新竹市,牛埔北路187之16號4樓,1100108,5300000,138013.8442,38.40194460723528,房地(土地+建物)+車位,華廈,84,3,2,2,坡道平面
90,o,新竹市,海濱段162地號,1100108,5000000,257984.632,19.380999407747666,土地,其他,,0,0,0,
91,o,新竹市,建功一路4號5樓之1,1100112,2880000,203042.236,14.184240957630116,房地(土地+建物),華廈,81,1,1,1,
92,o,新竹市,南大路575巷5弄2號4樓,1100112,6560000,149795.71540000002,43.79297486902619,房地(土地+建物)+車位,華廈,,3,2,2,坡道平面
93,o,新竹市,中山路119號十一樓之2,1100115,9000000,279204.5622,32.23443030115359,房地(土地+建物)+車位,住宅大樓,104,2,2,1,升降機械
94,o,新竹市,明湖路749號地下四層之13,1100111,2450000,101342.6048,24.17541965528796,房地(土地+建物)+車位,華廈,94,1,1,1,坡道平面
95,o,新竹市,光復路二段298巷7弄11號7樓,1100109,9060000,214007.5746,42.3349501387228,房地(土地+建物),華廈,84,3,2,2,
96,o,新竹市,高峰路110巷23號,1100109,19300000,254080.4822,75.96018329659798,房地(土地+建物),透天厝,109,4,2,5,
97,o,新竹市,東大路二段172巷27號2樓,1100111,7800000,159491.6268,48.9053886808809,房地(土地+建物),華廈,86,3,2,2,
98,o,新竹市,關新東路185號十樓,1100118,19280000,314497.283,61.30418621136387,房地(土地+建物)+車位,住宅大樓,101,3,2,2,坡道機械
