,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
43,c,中正區,觀海街165號8樓,1100104,1600000,171174.324,9.347196253568965,房地(土地+建物),住宅大樓,88,1,0,1,
44,c,安樂區,樂利二街62巷207號6樓,1100105,1850000,173941.2786,10.635773261471243,房地(土地+建物),住宅大樓,88,1,1,1,
45,c,信義區,深溪路12號三樓,1100105,12700000,216767.91760000002,58.58800573724753,房地(土地+建物)+車位,華廈,106,3,2,3,坡道平面
46,c,安樂區,安和一街6巷104號,1100112,5570000,254292.0534,21.90394833627939,房地(土地+建物),公寓,69,3,1,2,
47,c,信義區,深美街200巷19號等共同使用,1100105,500000,43451.629863301794,11.507048218283016,車位,其他,104,0,0,0,坡道平面
48,c,安樂區,安一路124號五樓,1100108,1080000,137954.33980000002,7.82867723890191,房地(土地+建物),公寓,72,1,1,1,
49,c,暖暖區,新溪西股段00500000地號,1100117,1350000,8647.9728,156.10594889937676,土地,其他,,0,0,0,
50,c,信義區,正信路227巷21弄37號5樓,1100106,8100000,121365.8354,66.74036373831116,房地(土地+建物)+車位,華廈,86,3,2,2,坡道平面
51,c,信義區,深溪路38巷5之6號八樓,1100102,7900000,223194.3928,35.39515442522354,房地(土地+建物)+車位,華廈,106,3,1,1,坡道平面
52,c,中正區,觀海街42號13樓,1100102,2550000,124516.2628,20.479252610527272,房地(土地+建物),住宅大樓,88,2,1,1,
53,c,安樂區,麥金路201號4樓等共有部分,1100107,1400000,291626.9691241336,4.800653397059714,車位,其他,105,0,0,0,坡道平面
54,c,安樂區,樂利二街62巷86號3樓,1100104,5500000,148410.5852,37.0593512085956,房地(土地+建物),華廈,85,3,2,2,
55,c,暖暖區,源遠路260巷30號3樓,1100110,3500000,131990.6766,26.517024460801952,房地(土地+建物),公寓,82,3,2,1,
56,c,暖暖區,碇內街186巷4號3樓,1100105,2800000,93858.2736,29.83221289508142,房地(土地+建物),公寓,73,3,2,2,
57,c,安樂區,中和路168巷15弄13號3樓,1100105,2380000,84373.93340000001,28.207763986975625,房地(土地+建物),公寓,84,3,2,1,
58,c,七堵區,福二街322號,1100108,1600000,158884.95043556625,10.07017968419142,車位,其他,104,0,0,0,坡道平面
59,c,安樂區,中平街142之1號,1100107,1900000,91947.5212,20.663961085663285,房地(土地+建物),公寓,70,2,1,1,
60,c,安樂區,安樂路一段176號4樓,1100111,5500000,137098.13760000002,40.11724809892676,房地(土地+建物),公寓,72,4,2,2,
61,c,安樂區,武聖街194號,1100102,6900000,130393.9752,52.91655530415948,房地(土地+建物),透天厝,84,3,2,3,
62,c,中正區,義一路99號四樓之3,1100105,23700000,370279.3522,64.00572934782184,房地(土地+建物)+車位,華廈,85,3,2,2,坡道機械
63,c,安樂區,樂利二街62巷2號等公共設施,1100126,760000,67958.02001622938,11.183374674813964,車位,其他,85,0,0,0,坡道平面
64,c,中正區,中正路309之2號二樓,1100115,2500000,120826.99,20.69074136498807,房地(土地+建物),公寓,67,3,2,1,
65,c,仁愛區,愛九路24之4號,1100106,3460000,120109.6314,28.807015388109832,房地(土地+建物),公寓,69,3,2,1,
66,c,信義區,正信路227巷21弄27號底一層,1100107,5500000,125627.0116,43.78039348346642,房地(土地+建物)+車位,華廈,86,3,2,2,坡道平面
67,c,仁愛區,愛四路10巷17之4號,1100110,1820000,175871.8658,10.348443122049371,房地(土地+建物),公寓,67,2,2,1,
68,c,中山區,西定路280之2號,1100111,3000000,132407.2074,22.657376882340316,房地(土地+建物),公寓,64,0,0,0,
69,c,暖暖區,源遠路226巷32號5樓,1100105,7800000,202929.8388,38.43692995630567,房地(土地+建物)+車位,住宅大樓,102,3,2,2,坡道機械
70,c,中山區,西定路132巷22號,1100118,630000,44548.9608,14.14174402021068,房地(土地+建物),公寓,57,3,0,2,
71,c,安樂區,基金一路208巷138弄8號5樓,1100108,3000000,103283.1094,29.046375708746815,房地(土地+建物),公寓,83,3,2,2,
72,c,暖暖區,源遠路277巷82號8樓,1100111,5400000,204110.0094,26.456321352753804,房地(土地+建物),華廈,99,1,2,1,
73,c,暖暖區,暖碇路38巷78號,1100119,7800000,153812.2624,50.71117138707401,房地(土地+建物)+車位,華廈,98,3,2,2,坡道平面
74,c,中正區,新豐街452之5號6樓,1100102,4150000,171359.4488,24.21809844196931,房地(土地+建物),住宅大樓,86,2,1,1,
75,c,中正區,觀海街201號9樓,1100102,1620000,85289.64,18.99410057305905,房地(土地+建物),住宅大樓,88,2,1,1,
76,c,中正區,觀海街52號15樓,1100111,4200000,104797.1658,40.07741972731862,房地(土地+建物)+車位,住宅大樓,88,3,2,2,坡道平面
77,c,中正區,新豐街370號7樓,1100115,3500000,142281.632,24.599099341227685,房地(土地+建物),住宅大樓,85,2,2,1,
78,c,信義區,正信路24之20號底壹層,1100109,1600000,85474.7648,18.718975170552326,房地(土地+建物),公寓,69,2,2,1,
