,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
346,v,台東市,岩灣段11-2地號,1091103,6000000,120109.6314,49.95436194469913,土地,其他,,0,0,0,
347,v,台東市,中心段1073地號,1091115,9000000,205187.7002,43.86227825170585,土地,其他,,0,0,0,
348,v,台東市,正氣北路367號,1091120,8500000,249373.02300000002,34.08548325614194,房地(土地+建物),透天厝,73,2,2,2,
349,v,太麻里鄉,市隆路28號,1091125,3840000,85828.4854,44.740391049706204,房地(土地+建物),透天厝,49,4,2,2,
350,v,台東市,中興路二段366巷99號四樓之一,1091109,3980000,142949.4036,27.842018922560936,房地(土地+建物),華廈,109,2,2,2,
351,v,台東市,興航街82號,1091119,15500000,178027.2474,87.06532413644453,房地(土地+建物),透天厝,103,4,2,5,
352,v,台東市,豐利段183-3地號,1091115,1350000,100582.2708,13.421848495391098,土地,其他,,0,0,0,
353,v,台東市,豐利段183地號,1091115,3990000,120182.359,33.19954803017305,土地,其他,,0,0,0,
354,v,台東市,自強段612地號,1091129,5583000,227855.57080000002,24.502363406776094,土地,其他,,0,0,0,
355,v,台東市,豐工段110地號,1091113,13180000,35190.241,374.5356560644185,土地,其他,,0,0,0,
356,v,台東市,豐工段107地號,1091106,23280000,33967.095,685.3691786124189,土地,其他,,0,0,0,
357,v,台東市,中興路二段366巷99號二樓之五,1091103,4600000,171554.491,26.81363788954962,房地(土地+建物),華廈,109,2,2,2,
358,v,池上鄉,新興218號,1091118,21000000,144060.1524,145.77244054060853,房地(土地+建物),透天厝,85,5,3,3,
359,v,達仁鄉,拉力段195地號,1091127,260000,165.29,1572.9929215318532,土地,其他,,0,0,0,
360,v,台東市,中興路二段366巷99號五樓之二,1091111,4100000,157970.9588,25.954137590510086,房地(土地+建物),華廈,109,2,2,2,
361,v,關山鎮,里段1089地號,1091121,21300000,27662.934400000002,769.9833897592584,土地,其他,,0,0,0,
362,v,台東市,豐田段1392地號,1091128,700000,20000.09,34.999842500708745,土地,其他,,0,0,0,
363,v,台東市,寧波街138號,1091104,13500000,204146.3732,66.12902197764834,房地(土地+建物),透天厝,109,4,2,4,
364,v,台東市,勝利街158巷10弄8號四樓之六,1091126,3900000,104377.32920000001,37.36443564796636,房地(土地+建物),華廈,87,4,2,2,
365,v,台東市,仁三街114號三樓,1091117,3370000,121117.9004,27.82412829871017,房地(土地+建物),公寓,72,3,2,1,
366,v,卑南鄉,利民路170號,1091114,5650000,127789.00480000001,44.21350654418743,房地(土地+建物),透天厝,78,3,2,2,
367,v,成功鎮,都豐段372地號,1091111,960575,18181.9,52.83138725875733,土地,其他,,0,0,0,
368,v,卑南鄉,利泰段251-2地號,1091125,7800000,8595.08,907.4959162683768,土地,其他,,0,0,0,
369,v,台東市,馬蘭段1512地號,1091124,48700000,174992.52300000002,278.2976047496612,土地,其他,,0,0,0,
370,v,成功鎮,小馬東段102地號,1091122,7600000,6284.3258000000005,1209.358050787246,土地,其他,,0,0,0,
371,v,台東市,馬蘭段1467地號,1091118,11000000,234606.01440000001,46.88711850858671,土地,其他,,0,0,0,
372,v,台東市,中興路二段366巷99號三樓之一,1091129,4300000,154443.6702,27.841866192584177,房地(土地+建物),華廈,109,2,2,2,
373,v,台東市,中興路二段366巷99號四樓之五,1091129,5000000,186473.5664,26.813451882368245,房地(土地+建物)+車位,華廈,109,2,2,2,一樓平面
374,v,台東市,中興路二段366巷99號四樓之三,1091123,4250000,146427.1052,29.02468087581916,房地(土地+建物),華廈,109,2,2,2,
375,v,台東市,中興路二段55號,1091124,30000000,210668.7166,142.40367760421435,房地(土地+建物),透天厝,104,6,3,9,
376,v,台東市,大同路141號四樓,1091123,36000000,151071.7542,238.29735869976415,房地(土地+建物),華廈,83,21,0,21,
377,v,台東市,石壁段843-4地號,1091103,243025,8264.5,29.40589267348297,土地,其他,,0,0,0,
378,v,台東市,石壁段843-3地號,1091103,6250000,8231.442000000001,759.2837318175842,土地,其他,,0,0,0,
379,v,台東市,石壁段843地號,1091103,6562950,8264.5,794.1133764898058,土地,其他,,0,0,0,
380,v,台東市,石壁段843-2地號,1091103,3125525,8264.5,378.1868231592958,土地,其他,,0,0,0,
381,v,台東市,新社三街8巷1號,1091129,8100000,394243.0964,20.545699021655718,房地(土地+建物),透天厝,58,3,2,2,
382,v,卑南鄉,上源段2-3地號,1091103,10000000,13054.6042,766.0132660322249,土地,其他,,0,0,0,
383,v,卑南鄉,上源段9-4地號,1091103,23200000,13805.0208,1680.5479930895867,土地,其他,,0,0,0,
384,v,卑南鄉,上源段9-2地號,1091103,34500000,13686.012,2520.82198963438,土地,其他,,0,0,0,
